Empty_Lines,Lines_Of_Comments,Lines_Of_Program,Physic_Lines,n1_Number_Of_Distinct_Operators,n2_Number_Of_Distinct_Operands,n_Program_Vocabulary,N1_Total_Number_Of_Operators,N2_Total_Number_Of_Operands,N_Program_Length,B_Number_of_Delivered_Bugs_1,B_Number_of_Delivered_Bugs_2,D_Difficulty,E_Effort,T_Time_Required_To_Program,V_Volume,_N_Calculated_Program_Length,McCab_Number,IsVulnerable
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,7,7,12,17,29,43,27,70,0.000333,0.113353,6,2040.352018,113.35289,340.05867,112.506418,4,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,5,5,10,12,7,19,0.000333,0.021039,2,126.233268,7.012959,63.116634,23.219281,1,0
0,0,7,7,12,17,29,43,27,70,0.000333,0.113353,6,2040.352018,113.35289,340.05867,112.506418,4,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,5,5,11,13,24,27,22,49,0.000333,0.074888,5,1123.315813,62.406434,224.663163,86.159464,2,0
0,0,5,5,11,15,26,28,23,51,0.000333,0.079907,5,1198.612128,66.589563,239.722426,96.657107,4,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,27,27,17,37,54,142,78,220,0.000333,0.422025,16,20257.20401,1125.400223,1266.07525,262.236643,10,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,11,21,22,15,37,0.000333,0.054172,5,812.578723,45.143262,162.515745,71.273029,4,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,4,4,14,9,23,32,12,44,0.000333,0.066346,7,1393.257082,77.403171,199.036726,81.832294,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,4,4,11,10,21,26,17,43,0.000333,0.062957,5,944.348246,52.463791,188.869649,71.273029,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,5,5,9,15,24,22,19,41,0.000333,0.062661,4,751.93385,41.774103,187.983463,87.132684,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,5,5,9,15,24,22,19,41,0.000333,0.062661,4,751.93385,41.774103,187.983463,87.132684,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,6,16,19,10,29,0.000333,0.038667,5,580,32.222222,116,48.729056,1,0
0,0,6,6,10,15,25,27,24,51,0.000333,0.078946,5,1184.183328,65.787963,236.836666,91.82264,4,0
0,0,3,3,10,11,21,22,15,37,0.000333,0.054172,5,812.578723,45.143262,162.515745,71.273029,4,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,8,8,9,17,26,35,26,61,0.000333,0.095576,4,1146.907291,63.717072,286.726823,98.016193,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,5,5,11,14,25,27,24,51,0.000333,0.078946,5,1184.183328,65.787963,236.836666,91.356717,2,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,11,11,22,26,15,41,0.000333,0.060946,5,914.183482,50.787971,182.836696,76.107496,3,0
0,0,6,6,9,13,22,31,19,50,0.000333,0.074324,4,891.886324,49.54924,222.971581,76.635041,1,0
0,0,3,3,7,9,16,17,12,29,0.000333,0.038667,3,348,19.333333,116,48.180809,2,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,11,11,22,26,15,41,0.000333,0.060946,5,914.183482,50.787971,182.836696,76.107496,3,0
0,0,3,3,9,14,23,35,18,53,0.000333,0.079916,4,958.995135,53.277507,239.748784,81.832294,1,0
0,0,5,5,12,16,28,39,25,64,0.000333,0.102557,6,1846.02429,102.556905,307.670715,107.01955,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,3,3,10,11,21,22,15,37,0.000333,0.054172,5,812.578723,45.143262,162.515745,71.273029,4,0
0,0,5,5,12,16,28,39,25,64,0.000333,0.102557,6,1846.02429,102.556905,307.670715,107.01955,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,10,9,19,46,19,65,0.000333,0.092038,10,2761.152884,153.397382,276.115288,61.748606,11,0
0,0,4,4,10,12,22,21,17,38,0.000333,0.056486,5,847.292008,47.071778,169.458402,76.238831,1,0
0,0,3,3,10,9,19,37,16,53,0.000333,0.075047,5,1125.700791,62.538933,225.140158,61.748606,10,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,11,11,22,26,15,41,0.000333,0.060946,5,914.183482,50.787971,182.836696,76.107496,3,0
0,0,7,7,14,15,29,42,31,73,0.000333,0.118211,14,4964.856577,275.825365,354.632613,111.906328,4,0
0,0,4,4,11,10,21,26,17,43,0.000333,0.062957,5,944.348246,52.463791,188.869649,71.273029,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,6,6,13,13,26,38,23,61,0.000333,0.095576,6,1720.360937,95.575608,286.726823,96.211433,4,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,7,7,11,18,29,33,30,63,0.000333,0.102018,5,1530.264013,85.014667,306.052803,113.112398,4,0
0,0,11,11,17,20,37,59,45,104,0.000333,0.180594,16,8668.5304,481.585022,541.78315,155.92543,6,0
0,0,4,4,10,9,19,46,19,65,0.000333,0.092038,10,2761.152884,153.397382,276.115288,61.748606,11,0
0,0,3,3,10,9,19,37,16,53,0.000333,0.075047,5,1125.700791,62.538933,225.140158,61.748606,10,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,7,13,20,20,20,40,0.000333,0.057626,3,518.631371,28.812854,172.877124,67.757201,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,6,16,19,10,29,0.000333,0.038667,5,580,32.222222,116,48.729056,1,0
0,0,4,4,7,9,16,16,12,28,0.000333,0.037333,3,336,18.666667,112,48.180809,3,0
0,0,7,7,9,21,30,28,27,55,0.000333,0.08996,4,1079.515931,59.973107,269.878983,120.767991,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,4,4,6,8,14,17,12,29,0.000333,0.036804,3,331.239878,18.402215,110.413293,39.509775,3,0
0,0,3,3,6,10,16,10,16,26,0.000333,0.034667,3,312,17.333333,104,48.729056,1,0
0,0,39,39,21,48,69,195,125,320,0.000333,0.651576,20,39094.55652,2171.919807,1954.727826,360.316866,17,0
0,0,79,79,21,159,180,372,537,909,0.000333,2.270031,30,204302.8339,11350.15744,6810.094465,1254.987056,35,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,5,5,7,9,16,19,16,35,0.000333,0.046667,3,420,23.333333,140,48.180809,2,0
0,0,3,3,9,7,16,24,10,34,0.000333,0.045333,4,544,30.222222,136,48.180809,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,4,4,14,9,23,32,12,44,0.000333,0.066346,7,1393.257082,77.403171,199.036726,81.832294,3,0
0,0,7,7,11,14,25,324,21,345,0.000333,0.534043,5,8010.651927,445.036218,1602.130385,91.356717,2,0
0,0,6,6,13,13,26,38,23,61,0.000333,0.095576,6,1720.360937,95.575608,286.726823,96.211433,4,0
0,0,6,6,7,11,18,41,25,66,0.000333,0.091738,6,1651.290301,91.73835,275.21505,57.705232,1,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,9,9,13,22,35,49,37,86,0.000333,0.147039,6,2646.710037,147.039446,441.118339,146.213212,4,0
0,0,6,6,11,15,26,30,22,52,0.000333,0.081474,5,1222.114327,67.89524,244.422865,96.657107,1,0
0,0,5,5,9,15,24,22,19,41,0.000333,0.062661,4,751.93385,41.774103,187.983463,87.132684,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,22,22,17,34,51,128,68,196,0.000333,0.370598,16,17788.72587,988.262548,1111.795367,242.460605,8,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,8,8,16,13,29,56,25,81,0.000333,0.131165,8,3147.971685,174.887316,393.496461,112.105716,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,14,14,11,35,46,79,67,146,0.000333,0.268813,5,4032.200228,224.011124,806.440046,217.578653,6,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,8,8,12,14,26,36,21,57,0.000333,0.089308,6,1607.550384,89.308355,267.925064,96.322519,3,0
0,0,8,8,16,13,29,53,32,85,0.000333,0.137643,16,6606.854153,367.047453,412.928385,112.105716,6,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,10,10,15,27,42,169,61,230,0.000333,0.413411,14,17363.2621,964.625672,1240.233007,186.985321,7,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,6,6,8,10,18,26,18,44,0.000333,0.061159,4,733.9068,40.7726,183.4767,57.219281,1,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,9,7,16,24,10,34,0.000333,0.045333,4,544,30.222222,136,48.180809,3,0
0,0,16,16,13,25,38,93,49,142,0.000333,0.248402,6,4471.234241,248.401902,745.205707,164.202121,7,0
0,0,29,29,22,49,71,182,138,320,0.000333,0.655973,22,43294.21972,2405.234429,1967.919078,373.228278,5,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,9,9,12,23,35,48,39,87,0.000333,0.148749,6,2677.485735,148.749207,446.247622,147.061475,4,0
0,0,14,14,12,28,40,131,65,196,0.000333,0.347699,12,12517.17488,695.398604,1043.097907,177.625488,3,0
0,0,3,3,10,6,16,19,10,29,0.000333,0.038667,5,580,32.222222,116,48.729056,1,0
0,0,3,3,8,10,18,17,13,30,0.000333,0.041699,4,500.391,27.7995,125.09775,57.219281,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,17,17,16,23,39,110,55,165,0.000333,0.290697,16,13953.46186,775.192325,872.091366,168.041925,7,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,5,5,10,10,20,27,14,41,0.000333,0.059066,5,885.995259,49.221959,177.199052,66.438562,3,0
0,0,7,7,11,18,29,48,28,76,0.000333,0.123069,5,1846.032778,102.557377,369.206556,113.112398,1,0
0,0,5,5,14,13,27,31,20,51,0.000333,0.080833,7,1697.494838,94.305269,242.499263,101.408685,2,0
0,0,5,5,14,17,31,60,30,90,0.000333,0.148626,7,3121.143676,173.396871,445.877668,122.789837,4,0
0,0,8,8,13,12,25,43,26,69,0.000333,0.106809,12,3845.112925,213.617385,320.426077,91.125266,4,0
0,0,9,9,13,12,25,53,31,84,0.000333,0.130028,12,4681.007039,260.055947,390.08392,91.125266,4,0
0,0,8,8,12,13,25,41,24,65,0.000333,0.100617,6,1811.103914,100.616884,301.850652,91.125266,4,0
0,0,4,4,7,9,16,16,12,28,0.000333,0.037333,3,336,18.666667,112,48.180809,3,0
0,0,4,4,10,12,22,21,17,38,0.000333,0.056486,5,847.292008,47.071778,169.458402,76.238831,1,0
0,0,4,4,6,8,14,17,12,29,0.000333,0.036804,3,331.239878,18.402215,110.413293,39.509775,3,0
0,0,6,6,15,15,30,35,24,59,0.000333,0.096502,7,2026.545816,112.585879,289.506545,117.206718,4,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,17,17,16,23,39,110,55,165,0.000333,0.290697,16,13953.46186,775.192325,872.091366,168.041925,7,0
0,0,3,3,9,7,16,24,10,34,0.000333,0.045333,4,544,30.222222,136,48.180809,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,8,8,9,17,26,35,26,61,0.000333,0.095576,4,1146.907291,63.717072,286.726823,98.016193,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,14,14,11,35,46,79,67,146,0.000333,0.268813,5,4032.200228,224.011124,806.440046,217.578653,6,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,3,3,8,10,18,20,13,33,0.000333,0.045869,4,550.4301,30.57945,137.607525,57.219281,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,5,5,11,12,23,33,21,54,0.000333,0.081424,5,1221.361728,67.853429,244.272346,81.073298,1,0
0,0,7,7,11,16,27,35,27,62,0.000333,0.098268,5,1474.015126,81.889729,294.803025,102.053748,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,8,13,21,29,17,46,0.000333,0.067349,4,808.186406,44.899245,202.046601,72.105716,2,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,4,4,10,12,22,21,17,38,0.000333,0.056486,5,847.292008,47.071778,169.458402,76.238831,1,0
0,0,4,4,7,12,19,20,18,38,0.000333,0.053807,3,484.263737,26.903541,161.421246,62.671034,2,0
0,0,4,4,6,8,14,17,12,29,0.000333,0.036804,3,331.239878,18.402215,110.413293,39.509775,3,0
0,0,3,3,8,5,13,13,7,20,0.000333,0.02467,4,296.035177,16.446399,74.008794,35.60964,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,9,9,10,19,29,39,30,69,0.000333,0.111734,5,1676.003443,93.111302,335.200689,113.929904,3,0
0,0,11,11,15,21,36,84,43,127,0.000333,0.21886,14,9192.126653,510.673703,656.580475,150.842025,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,9,9,11,19,30,44,37,81,0.000333,0.132486,5,1987.290691,110.405038,397.458138,118.764371,4,0
0,0,4,4,10,7,17,21,10,31,0.000333,0.042237,5,633.55674,35.197597,126.711348,52.870765,8,0
0,0,5,5,14,17,31,60,30,90,0.000333,0.148626,7,3121.143676,173.396871,445.877668,122.789837,4,0
0,0,5,5,12,13,25,38,18,56,0.000333,0.086685,6,1560.33568,86.685316,260.055947,91.125266,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,6,6,13,13,26,38,23,61,0.000333,0.095576,6,1720.360937,95.575608,286.726823,96.211433,4,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,9,7,16,18,10,28,0.000333,0.037333,4,448,24.888889,112,48.180809,2,0
0,0,3,3,10,6,16,19,10,29,0.000333,0.038667,5,580,32.222222,116,48.729056,1,0
0,0,4,4,11,10,21,26,17,43,0.000333,0.062957,5,944.348246,52.463791,188.869649,71.273029,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,8,8,15,18,33,45,33,78,0.000333,0.131154,7,2754.239189,153.013288,393.462741,133.662009,4,0
0,0,7,7,9,21,30,28,27,55,0.000333,0.08996,4,1079.515931,59.973107,269.878983,120.767991,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,14,14,13,23,36,81,43,124,0.000333,0.21369,6,3846.424201,213.690233,641.0707,152.147641,5,0
0,0,4,4,10,12,22,21,17,38,0.000333,0.056486,5,847.292008,47.071778,169.458402,76.238831,1,0
0,0,3,3,10,6,16,19,10,29,0.000333,0.038667,5,580,32.222222,116,48.729056,1,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,29,29,22,49,71,182,138,320,0.000333,0.655973,22,43294.21972,2405.234429,1967.919078,373.228278,5,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,19,19,12,26,38,116,56,172,0.000333,0.300881,12,10831.72239,601.762355,902.643532,165.230983,13,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,3,3,8,9,17,17,12,29,0.000333,0.039512,4,474.14569,26.341427,118.536422,52.529325,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,15,15,14,26,40,76,61,137,0.000333,0.243035,14,10207.45809,567.081005,729.104149,175.514402,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,10,11,21,20,15,35,0.000333,0.051244,5,768.655549,42.703086,153.73111,71.273029,2,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,36,36,21,47,68,186,116,302,0.000333,0.612805,20,36768.27556,2042.681976,1838.413778,353.304342,16,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,10,12,22,21,17,38,0.000333,0.056486,5,847.292008,47.071778,169.458402,76.238831,1,0
0,0,3,3,10,10,20,17,13,30,0.000333,0.043219,5,648.289214,36.016067,129.657843,66.438562,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,6,8,14,17,12,29,0.000333,0.036804,3,331.239878,18.402215,110.413293,39.509775,3,0
0,0,5,5,12,16,28,39,25,64,0.000333,0.102557,6,1846.02429,102.556905,307.670715,107.01955,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,11,10,21,26,17,43,0.000333,0.062957,5,944.348246,52.463791,188.869649,71.273029,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,39,39,17,44,61,187,110,297,0.000333,0.587143,16,28182.86383,1565.714657,1761.428989,309.70186,14,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,5,5,9,15,24,22,19,41,0.000333,0.062661,4,751.93385,41.774103,187.983463,87.132684,3,0
0,0,4,4,11,10,21,26,17,43,0.000333,0.062957,5,944.348246,52.463791,188.869649,71.273029,2,0
0,0,8,8,16,13,29,56,25,81,0.000333,0.131165,8,3147.971685,174.887316,393.496461,112.105716,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,3,3,8,9,17,17,12,29,0.000333,0.039512,4,474.14569,26.341427,118.536422,52.529325,2,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,4,4,10,9,19,46,19,65,0.000333,0.092038,10,2761.152884,153.397382,276.115288,61.748606,11,0
0,0,37,37,19,55,74,196,117,313,0.000333,0.647853,18,34984.06026,1943.558903,1943.558903,398.685407,13,0
0,0,6,6,10,14,24,28,21,49,0.000333,0.074888,5,1123.315813,62.406434,224.663163,86.52225,1,0
0,0,6,6,12,14,26,33,26,59,0.000333,0.092442,6,1663.95566,92.441981,277.325943,96.322519,2,0
0,0,5,5,8,12,20,20,16,36,0.000333,0.051863,4,622.357646,34.575425,155.589411,67.01955,3,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,3,3,10,8,18,16,13,29,0.000333,0.040309,5,604.639125,33.591063,120.927825,57.219281,3,0
0,0,4,4,11,9,20,24,12,36,0.000333,0.051863,5,777.947057,43.219281,155.589411,66.583073,5,0
0,0,4,4,7,13,20,20,20,40,0.000333,0.057626,3,518.631371,28.812854,172.877124,67.757201,2,0
0,0,3,3,9,9,18,18,13,31,0.000333,0.043089,4,517.0707,28.72615,129.267675,57.05865,2,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,7,7,11,19,30,44,28,72,0.000333,0.117765,5,1766.480614,98.137812,353.296123,118.764371,2,0
0,0,4,4,4,7,11,13,11,24,0.000333,0.027675,2,166.052718,9.225151,83.026359,27.651484,3,0
