Empty_Lines,Lines_Of_Comments,Lines_Of_Program,Physic_Lines,n1_Number_Of_Distinct_Operators,n2_Number_Of_Distinct_Operands,n_Program_Vocabulary,N1_Total_Number_Of_Operators,N2_Total_Number_Of_Operands,N_Program_Length,B_Number_of_Delivered_Bugs_1,B_Number_of_Delivered_Bugs_2,D_Difficulty,E_Effort,T_Time_Required_To_Program,V_Volume,_N_Calculated_Program_Length,McCab_Number,IsVulnerable
0,0,8,8,14,19,33,44,29,73,0.000333,0.122747,7,2577.685395,143.204744,368.240771,134.013592,4,0
0,0,11,11,19,27,46,67,45,112,0.000333,0.206213,9,5567.750452,309.31947,618.638939,209.092585,5,0
0,0,7,7,10,16,26,25,22,47,0.000333,0.07364,5,1104.603334,61.366852,220.920667,97.219281,3,0
0,0,5,5,10,11,21,18,14,32,0.000333,0.046851,5,702.770788,39.042822,140.554158,71.273029,2,0
0,0,6,6,14,15,29,35,21,56,0.000333,0.090682,7,1904.32855,105.796031,272.046936,111.906328,4,0
0,0,6,6,10,12,22,19,15,34,0.000333,0.05054,5,758.103375,42.116854,151.620675,76.238831,3,0
0,0,7,7,11,13,24,26,19,45,0.000333,0.068774,5,1031.616563,57.312031,206.323313,86.159464,3,0
0,0,8,8,14,19,33,44,29,73,0.000333,0.122747,7,2577.685395,143.204744,368.240771,134.013592,4,0
0,0,11,11,19,27,46,67,45,112,0.000333,0.206213,9,5567.750452,309.31947,618.638939,209.092585,5,0
0,0,36,36,20,59,79,158,133,291,0.000333,0.611467,20,36688.00395,2038.222442,1834.400198,433.514502,11,0
0,0,35,35,20,59,79,157,131,288,0.000333,0.605163,20,36309.77711,2017.209839,1815.488855,433.514502,11,0
0,0,36,36,23,62,85,161,140,301,0.000333,0.643076,22,42442.98678,2357.94371,1929.226672,473.202096,12,0
0,0,35,35,23,62,85,160,138,298,0.000333,0.636666,22,42019.96698,2334.44261,1909.998499,473.202096,12,0
0,0,32,32,20,57,77,148,113,261,0.000333,0.54521,10,16356.31287,908.684048,1635.631287,418.913293,11,0
0,0,31,31,20,57,77,147,111,258,0.000333,0.538944,10,16168.30928,898.239404,1616.830927,418.913293,11,0
0,0,32,32,23,60,83,151,116,267,0.000333,0.567379,11,18723.49081,1040.193934,1702.135528,458.455361,12,0
0,0,31,31,23,60,83,150,114,264,0.000333,0.561003,11,18513.11451,1028.506362,1683.01041,458.455361,12,0
0,0,14,14,16,26,42,65,52,117,0.000333,0.2103,16,10094.41822,560.801012,630.901138,186.211433,6,0
0,0,7,7,12,15,27,23,25,48,0.000333,0.076078,6,1369.407601,76.0782,228.2346,101.622909,2,0
0,0,3,3,11,11,22,16,13,29,0.000333,0.043108,5,646.617585,35.923199,129.323517,76.107496,1,0
0,0,8,8,14,16,30,34,26,60,0.000333,0.098138,7,2060.89405,114.494114,294.413436,117.302969,8,0
0,0,16,16,14,21,35,74,51,125,0.000333,0.21372,14,8976.24528,498.680293,641.160377,145.541635,5,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,7,7,10,9,19,22,18,40,0.000333,0.056639,10,1699.171005,94.398389,169.917101,61.748606,1,0
0,0,12,12,13,19,32,55,45,100,0.000333,0.166667,12,6000,333.333333,500,128.816339,3,0
0,0,9,9,11,14,25,37,31,68,0.000333,0.105261,10,3157.822209,175.434567,315.782221,91.356717,1,0
0,0,14,14,12,19,31,52,58,110,0.000333,0.181654,18,9809.308695,544.961594,544.961594,123.730173,3,0
0,0,11,11,10,14,24,34,48,82,0.000333,0.125322,15,5639.503876,313.305771,375.966925,86.52225,1,0
0,0,11,11,13,17,30,44,40,84,0.000333,0.137393,12,4946.14572,274.785873,412.17881,117.592585,3,0
0,0,8,8,11,12,23,26,26,52,0.000333,0.078408,10,2352.252217,130.680679,235.225222,81.073298,1,0
0,0,8,8,9,15,24,32,26,58,0.000333,0.088643,4,1063.7113,59.095072,265.927825,87.132684,1,0
0,0,8,8,10,17,27,33,26,59,0.000333,0.093513,5,1402.691813,77.927323,280.538363,102.706149,1,0
0,0,13,13,14,21,35,61,48,109,0.000333,0.186364,14,7827.285884,434.849216,559.091849,145.541635,3,0
0,0,6,6,10,15,25,20,23,43,0.000333,0.066562,5,998.429081,55.468282,199.685816,91.82264,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,6,6,10,15,25,20,23,43,0.000333,0.066562,5,998.429081,55.468282,199.685816,91.82264,1,0
0,0,6,6,10,15,25,20,23,43,0.000333,0.066562,5,998.429081,55.468282,199.685816,91.82264,1,0
0,0,6,6,10,15,25,20,23,43,0.000333,0.066562,5,998.429081,55.468282,199.685816,91.82264,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,10,10,15,16,31,42,28,70,0.000333,0.115598,7,2427.556192,134.864233,346.793742,122.603359,3,0
0,0,10,10,15,16,31,42,28,70,0.000333,0.115598,7,2427.556192,134.864233,346.793742,122.603359,3,0
0,0,8,8,10,16,26,26,35,61,0.000333,0.095576,10,2867.268228,159.292679,286.726823,97.219281,1,0
0,0,7,7,10,13,23,22,26,48,0.000333,0.072377,10,2171.309739,120.628319,217.130974,81.324997,1,0
0,0,3,3,10,15,25,18,18,36,0.000333,0.055726,5,835.894114,46.438562,167.178823,91.82264,1,0
0,0,12,12,10,18,28,38,59,97,0.000333,0.155438,15,6994.701412,388.594523,466.313427,108.277931,1,0
0,0,11,11,10,15,25,34,54,88,0.000333,0.13622,15,6129.890171,340.549454,408.659345,91.82264,1,0
0,0,3,3,10,15,25,18,18,36,0.000333,0.055726,5,835.894114,46.438562,167.178823,91.82264,1,0
0,0,14,14,10,19,29,44,71,115,0.000333,0.186223,15,8380.017217,465.556512,558.667814,113.929904,1,0
0,0,13,13,10,16,26,40,68,108,0.000333,0.169216,20,10152.94979,564.052766,507.64749,97.219281,1,0
0,0,3,3,10,15,25,18,18,36,0.000333,0.055726,5,835.894114,46.438562,167.178823,91.82264,1,0
0,0,3,3,11,12,23,17,14,31,0.000333,0.046743,5,701.152103,38.952895,140.230421,81.073298,1,0
0,0,3,3,10,16,26,19,19,38,0.000333,0.059539,5,893.083546,49.615753,178.616709,97.219281,1,0
0,0,3,3,12,16,28,20,19,39,0.000333,0.062496,6,1124.921052,62.495614,187.486842,107.01955,1,0
0,0,12,12,15,17,32,56,40,96,0.000333,0.16,14,6720,373.333333,480,128.090227,5,0
0,0,6,6,10,10,20,20,15,35,0.000333,0.050422,5,756.337417,42.018745,151.267483,66.438562,1,0
0,0,6,6,12,11,23,22,16,38,0.000333,0.057298,6,1031.372126,57.298451,171.895354,81.073298,2,0
0,0,9,9,11,16,27,30,37,67,0.000333,0.106192,10,3185.774626,176.987479,318.577463,102.053748,1,0
0,0,3,3,11,12,23,17,14,31,0.000333,0.046743,5,701.152103,38.952895,140.230421,81.073298,1,0
0,0,8,8,11,13,24,26,30,56,0.000333,0.085586,10,2567.579,142.643278,256.7579,86.159464,1,0
0,0,3,3,11,12,23,17,14,31,0.000333,0.046743,5,701.152103,38.952895,140.230421,81.073298,1,0
0,0,8,8,11,13,24,26,30,56,0.000333,0.085586,10,2567.579,142.643278,256.7579,86.159464,1,0
0,0,7,7,11,16,27,27,25,52,0.000333,0.082418,5,1236.270751,68.681708,247.25415,102.053748,1,0
0,0,3,3,11,12,23,17,14,31,0.000333,0.046743,5,701.152103,38.952895,140.230421,81.073298,1,0
0,0,6,6,10,8,18,23,14,37,0.000333,0.051429,5,771.436125,42.857563,154.287225,57.219281,1,0
0,0,15,15,15,20,35,72,46,118,0.000333,0.201752,14,8473.575544,470.754197,605.255396,145.041921,5,0
0,0,6,6,10,11,21,20,16,36,0.000333,0.052708,5,790.617136,43.923174,158.123427,71.273029,1,0
0,0,8,8,10,16,26,22,28,50,0.000333,0.078341,5,1175.10993,65.283885,235.021986,97.219281,2,0
0,0,16,16,14,21,35,74,57,131,0.000333,0.223979,14,9407.105053,522.616947,671.936075,145.541635,5,0
0,0,7,7,10,13,23,22,26,48,0.000333,0.072377,10,2171.309739,120.628319,217.130974,81.324997,1,0
0,0,28,28,24,54,78,136,95,231,0.000333,0.483976,12,17423.13495,967.951942,1451.927913,420.803025,11,0
0,0,27,27,24,53,77,135,93,228,0.000333,0.476276,12,17145.92798,952.551554,1428.827331,413.618884,11,0
0,0,28,28,24,54,78,136,95,231,0.000333,0.483976,12,17423.13495,967.951942,1451.927913,420.803025,11,0
0,0,27,27,24,53,77,135,93,228,0.000333,0.476276,12,17145.92798,952.551554,1428.827331,413.618884,11,0
0,0,30,30,24,54,78,140,98,238,0.000333,0.498642,12,17951.10874,997.283819,1495.925728,420.803025,11,0
0,0,29,29,24,53,77,139,96,235,0.000333,0.490898,12,17672.33805,981.796558,1472.694837,413.618884,11,0
0,0,30,30,24,54,78,140,98,238,0.000333,0.498642,12,17951.10874,997.283819,1495.925728,420.803025,11,0
0,0,29,29,24,53,77,139,96,235,0.000333,0.490898,12,17672.33805,981.796558,1472.694837,413.618884,11,0
0,0,30,30,24,54,78,141,98,239,0.000333,0.500737,12,18026.53356,1001.474087,1502.21113,420.803025,11,0
0,0,29,29,24,53,77,140,96,236,0.000333,0.492987,12,17747.53948,985.974416,1478.961624,413.618884,11,0
0,0,30,30,24,54,78,141,98,239,0.000333,0.500737,12,18026.53356,1001.474087,1502.21113,420.803025,11,0
0,0,29,29,24,53,77,140,96,236,0.000333,0.492987,12,17747.53948,985.974416,1478.961624,413.618884,11,0
0,0,28,28,23,53,76,136,95,231,0.000333,0.48109,11,15875.98381,881.999101,1443.271256,407.621709,11,0
0,0,27,27,23,52,75,135,93,228,0.000333,0.47339,11,15621.87728,867.882071,1420.170661,400.46479,11,0
0,0,29,29,25,55,80,143,102,245,0.000333,0.516291,12,18586.4686,1032.581589,1548.872383,434.071189,11,0
0,0,28,28,25,54,79,142,100,242,0.000333,0.508505,12,18306.17929,1017.009961,1525.514941,426.86033,11,0
0,0,17,17,12,22,34,52,77,129,0.000333,0.218761,18,11813.08872,656.282707,656.282707,141.127046,2,0
0,0,11,11,14,18,32,52,40,92,0.000333,0.153333,14,6440,357.777778,460,128.361619,5,0
0,0,11,11,14,18,32,52,40,92,0.000333,0.153333,14,6440,357.777778,460,128.361619,5,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,9,9,12,16,28,31,31,62,0.000333,0.099352,6,1788.336031,99.352002,298.056005,107.01955,1,0
0,0,8,8,11,9,20,27,24,51,0.000333,0.073473,10,2204.183328,122.454629,220.418333,66.583073,1,0
0,0,8,8,11,9,20,27,24,51,0.000333,0.073473,10,2204.183328,122.454629,220.418333,66.583073,1,0
0,0,8,8,10,16,26,26,29,55,0.000333,0.086175,5,1292.620922,71.812273,258.524184,97.219281,1,0
0,0,7,7,10,9,19,22,18,40,0.000333,0.056639,10,1699.171005,94.398389,169.917101,61.748606,1,0
0,0,9,9,11,16,27,30,37,67,0.000333,0.106192,10,3185.774626,176.987479,318.577463,102.053748,1,0
0,0,8,8,11,13,24,26,30,56,0.000333,0.085586,10,2567.579,142.643278,256.7579,86.159464,1,0
0,0,8,8,11,13,24,26,30,56,0.000333,0.085586,10,2567.579,142.643278,256.7579,86.159464,1,0
0,0,14,14,19,21,40,57,48,105,0.000333,0.186267,18,10058.4441,558.80245,558.80245,172.949289,2,0
0,0,13,13,19,21,40,55,46,101,0.000333,0.179172,18,9675.265277,537.514738,537.514738,172.949289,2,0
0,0,8,8,12,14,26,26,22,48,0.000333,0.075207,6,1353.726639,75.207035,225.621106,96.322519,2,0
0,0,8,8,12,14,26,26,22,48,0.000333,0.075207,6,1353.726639,75.207035,225.621106,96.322519,2,0
0,0,12,12,10,15,25,44,40,84,0.000333,0.130028,10,3900.839199,216.713289,390.08392,91.82264,1,0
0,0,12,12,11,17,28,45,41,86,0.000333,0.137811,10,4134.325233,229.684735,413.432523,107.540616,1,0
0,0,14,14,14,18,32,57,49,106,0.000333,0.176667,14,7420,412.222222,530,128.361619,2,0
0,0,11,11,13,12,25,44,35,79,0.000333,0.122288,12,4402.375668,244.576426,366.864639,91.125266,3,0
0,0,9,9,13,12,25,32,27,59,0.000333,0.091329,12,3287.850182,182.658343,273.987515,91.125266,2,0
0,0,23,23,19,43,62,102,79,181,0.000333,0.359237,9,9699.38579,538.854766,1077.709532,314.040007,7,0
0,0,19,19,19,39,58,95,68,163,0.000333,0.318284,9,8593.65812,477.425451,954.850902,286.841309,7,0
0,0,23,23,19,42,61,103,80,183,0.000333,0.361775,9,9767.924395,542.662466,1085.324933,307.187955,7,0
0,0,19,19,19,40,59,95,69,164,0.000333,0.321584,9,8682.781141,482.37673,964.75346,293.587747,7,0
0,0,28,28,23,52,75,137,95,232,0.000333,0.481695,11,15895.9453,883.108072,1445.085936,400.46479,10,0
0,0,27,27,23,51,74,136,93,229,0.000333,0.473988,11,15641.61303,868.978502,1421.964821,393.335617,10,0
0,0,29,29,23,52,75,140,101,241,0.000333,0.500382,11,16512.59835,917.366575,1501.145304,400.46479,10,0
0,0,28,28,23,52,75,139,99,238,0.000333,0.494153,11,16307.04733,905.947074,1482.458848,400.46479,10,0
0,0,29,29,20,52,72,136,102,238,0.000333,0.489481,10,14684.4215,815.801195,1468.44215,382.861427,9,0
0,0,28,28,20,52,72,135,100,235,0.000333,0.483311,10,14499.32375,805.517986,1449.932375,382.861427,9,0
0,0,29,29,23,55,78,139,107,246,0.000333,0.515403,11,17008.2984,944.905467,1546.208946,422.016709,10,0
0,0,28,28,23,55,78,138,105,243,0.000333,0.509118,11,16800.88013,933.38223,1527.352739,422.016709,10,0
0,0,29,29,23,55,78,139,107,246,0.000333,0.515403,11,17008.2984,944.905467,1546.208946,422.016709,10,0
0,0,28,28,23,55,78,138,105,243,0.000333,0.509118,11,16800.88013,933.38223,1527.352739,422.016709,10,0
0,0,5,5,9,13,22,19,17,36,0.000333,0.053513,4,642.158153,35.675453,160.539538,76.635041,2,0
0,0,6,6,9,14,23,20,19,39,0.000333,0.058806,4,705.675665,39.204204,176.418916,81.832294,2,0
0,0,9,9,12,15,27,29,27,56,0.000333,0.088758,6,1597.642201,88.7579,266.2737,101.622909,2,0
0,0,15,15,14,21,35,70,50,120,0.000333,0.205171,14,8617.195468,478.733082,615.513962,145.541635,5,0
0,0,6,6,10,13,23,18,18,36,0.000333,0.054283,5,814.241152,45.23562,162.84823,81.324997,1,0
0,0,3,3,10,16,26,16,17,33,0.000333,0.051705,5,775.572553,43.087364,155.114511,97.219281,1,0
0,0,3,3,12,18,30,21,20,41,0.000333,0.067061,6,1207.095087,67.060838,201.182514,118.0782,1,0
0,0,15,15,15,19,34,72,45,117,0.000333,0.198411,14,8333.264134,462.959119,595.233152,139.313982,5,0
0,0,6,6,10,10,20,20,15,35,0.000333,0.050422,5,756.337417,42.018745,151.267483,66.438562,1,0
0,0,5,5,9,13,22,18,19,37,0.000333,0.055,4,659.99588,36.666438,164.99897,76.635041,2,0
0,0,6,6,9,14,23,19,21,40,0.000333,0.060314,4,723.769913,40.20944,180.942478,81.832294,2,0
0,0,14,14,14,19,33,68,44,112,0.000333,0.188324,14,7909.609979,439.422777,564.972141,134.013592,5,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,8,8,12,16,28,34,28,62,0.000333,0.099352,6,1788.336031,99.352002,298.056005,107.01955,3,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,8,8,12,16,28,34,28,62,0.000333,0.099352,6,1788.336031,99.352002,298.056005,107.01955,3,0
0,0,3,3,10,16,26,19,19,38,0.000333,0.059539,5,893.083546,49.615753,178.616709,97.219281,1,0
0,0,10,10,10,18,28,37,42,79,0.000333,0.126594,10,3797.810388,210.989466,379.781039,108.277931,1,0
0,0,11,11,12,22,34,40,40,80,0.000333,0.135666,6,2441.982164,135.665676,406.997027,141.127046,2,0
0,0,9,9,10,15,25,33,33,66,0.000333,0.102165,10,3064.945085,170.274727,306.494509,91.82264,1,0
0,0,8,8,10,16,26,27,24,51,0.000333,0.079907,5,1198.612128,66.589563,239.722426,97.219281,1,0
0,0,10,10,10,16,26,37,36,73,0.000333,0.114377,10,3431.320994,190.628944,343.132099,97.219281,1,0
0,0,12,12,13,22,35,48,46,94,0.000333,0.160718,12,5785.831243,321.435069,482.152604,146.213212,3,0
0,0,7,7,8,16,24,19,23,42,0.000333,0.064189,4,770.2737,42.792983,192.568425,88,1,0
0,0,3,3,10,16,26,21,19,40,0.000333,0.062673,5,940.087944,52.227108,188.017589,97.219281,1,0
0,0,9,9,8,16,24,29,35,64,0.000333,0.097813,8,2347.5008,130.416711,293.4376,88,1,0
0,0,3,3,10,15,25,16,17,33,0.000333,0.051082,5,766.236271,42.568682,153.247254,91.82264,1,0
0,0,14,14,14,20,34,68,45,113,0.000333,0.191628,14,8048.366215,447.131456,574.883301,139.741531,5,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,14,14,14,20,34,68,45,113,0.000333,0.191628,14,8048.366215,447.131456,574.883301,139.741531,5,0
0,0,14,14,14,20,34,68,45,113,0.000333,0.191628,14,8048.366215,447.131456,574.883301,139.741531,5,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,11,11,14,18,32,52,40,92,0.000333,0.153333,14,6440,357.777778,460,128.361619,5,0
0,0,11,11,14,18,32,52,40,92,0.000333,0.153333,14,6440,357.777778,460,128.361619,5,0
0,0,3,3,11,11,22,16,13,29,0.000333,0.043108,5,646.617585,35.923199,129.323517,76.107496,1,0
0,0,3,3,11,11,22,16,13,29,0.000333,0.043108,5,646.617585,35.923199,129.323517,76.107496,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,10,10,11,18,29,41,42,83,0.000333,0.134404,10,4032.124226,224.006901,403.212423,113.112398,1,0
0,0,9,9,11,15,26,37,33,70,0.000333,0.109677,10,3290.307803,182.794878,329.03078,96.657107,1,0
0,0,17,17,13,22,35,68,54,122,0.000333,0.208591,12,7509.270337,417.181685,625.772528,146.213212,2,0
0,0,16,16,13,22,35,67,52,119,0.000333,0.203462,12,7324.616148,406.923119,610.384679,146.213212,2,0
0,0,14,14,9,18,27,46,40,86,0.000333,0.136307,8,3271.362601,181.742367,408.920325,103.587975,1,0
0,0,17,17,14,21,35,59,48,107,0.000333,0.182944,14,7683.665959,426.870331,548.833283,145.541635,2,0
0,0,10,10,12,18,30,38,29,67,0.000333,0.109587,6,1972.570019,109.587223,328.76167,118.0782,2,0
0,0,16,16,13,21,34,60,50,110,0.000333,0.18654,12,6715.45095,373.080608,559.620913,140.344382,2,0
0,0,15,15,13,21,34,59,48,107,0.000333,0.181453,12,6532.302288,362.905683,544.358524,140.344382,2,0
0,0,13,13,9,17,26,38,36,74,0.000333,0.115944,8,2782.660313,154.59224,347.832539,98.016193,1,0
0,0,16,16,14,20,34,51,44,95,0.000333,0.161103,14,6766.325579,375.906977,483.30897,139.741531,2,0
0,0,10,10,12,18,30,38,29,67,0.000333,0.109587,6,1972.570019,109.587223,328.76167,118.0782,2,0
0,0,15,15,12,20,32,55,47,102,0.000333,0.17,12,6120,340,510,129.458112,2,0
0,0,14,14,12,20,32,54,45,99,0.000333,0.165,12,5940,330,495,129.458112,2,0
0,0,12,12,7,16,23,33,33,66,0.000333,0.099518,6,1791.330535,99.518363,298.555089,83.651484,1,0
0,0,15,15,13,19,32,46,41,87,0.000333,0.145,12,5220,290,435,128.816339,2,0
0,0,10,10,12,17,29,37,29,66,0.000333,0.106876,6,1923.760474,106.875582,320.626746,112.506418,2,0
0,0,21,21,12,23,35,70,77,147,0.000333,0.251335,18,13572.08286,754.004603,754.004603,147.061475,2,0
0,0,20,20,12,23,35,69,75,144,0.000333,0.246206,18,13295.10158,738.616754,738.616754,147.061475,2,0
0,0,13,13,6,17,23,39,57,96,0.000333,0.144754,9,3908.35753,217.130974,434.261948,84.996643,1,0
0,0,16,16,12,20,32,52,65,117,0.000333,0.195,18,10530,585,585,129.458112,2,0
0,0,10,10,12,17,29,37,29,66,0.000333,0.106876,6,1923.760474,106.875582,320.626746,112.506418,2,0
0,0,18,18,15,22,37,89,61,150,0.000333,0.260473,14,10939.85207,607.769559,781.418005,156.710855,5,0
0,0,9,9,11,14,25,37,31,68,0.000333,0.105261,10,3157.822209,175.434567,315.782221,91.356717,1,0
0,0,6,6,7,13,20,15,22,37,0.000333,0.053304,3,479.734019,26.65189,159.91134,67.757201,1,0
0,0,7,7,9,16,25,18,27,45,0.000333,0.069658,4,835.894114,46.438562,208.973529,92.529325,1,0
0,0,6,6,8,15,23,16,21,37,0.000333,0.055791,4,669.487169,37.193732,167.371792,82.603359,1,0
0,0,12,12,11,19,30,39,50,89,0.000333,0.145571,10,4367.13263,242.618479,436.713263,118.764371,1,0
0,0,12,12,12,18,30,41,46,87,0.000333,0.1423,12,5122.793782,284.599655,426.899482,118.0782,2,0
0,0,20,20,17,43,60,94,71,165,0.000333,0.324879,8,7797.095586,433.171977,974.636948,302.816253,7,0
0,0,19,19,17,42,59,93,69,162,0.000333,0.317663,8,7623.905392,423.5503,952.988174,295.9642,7,0
0,0,14,14,14,19,33,68,44,112,0.000333,0.188324,14,7909.609979,439.422777,564.972141,134.013592,5,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,3,3,12,14,26,17,20,37,0.000333,0.057972,6,1043.497617,57.97209,173.91627,96.322519,1,0
0,0,19,19,13,19,32,61,70,131,0.000333,0.218333,18,11790,655,655,128.816339,2,0
0,0,18,18,13,19,32,59,68,127,0.000333,0.211667,18,11430,635,635,128.816339,2,0
0,0,19,19,16,24,40,98,65,163,0.000333,0.289158,16,13879.58847,771.088248,867.474279,174.0391,6,0
0,0,10,10,12,17,29,43,35,78,0.000333,0.126308,12,4547.070211,252.615012,378.922518,112.506418,2,0
0,0,19,19,17,26,43,99,66,165,0.000333,0.298445,16,14325.33895,795.852164,895.333685,191.698301,6,0
0,0,10,10,11,19,30,32,45,77,0.000333,0.125944,10,3778.305759,209.905875,377.830576,118.764371,1,0
0,0,9,9,10,16,26,28,36,64,0.000333,0.100276,10,3008.28142,167.126746,300.828142,97.219281,1,0
0,0,7,7,11,14,25,24,23,47,0.000333,0.072754,5,1091.306205,60.628122,218.261241,91.356717,1,0
0,0,6,6,10,10,20,20,15,35,0.000333,0.050422,5,756.337417,42.018745,151.267483,66.438562,1,0
0,0,20,20,14,23,37,86,81,167,0.000333,0.289993,21,18269.55295,1014.975164,869.978712,157.344894,5,0
0,0,11,11,10,15,25,34,54,88,0.000333,0.13622,15,6129.890171,340.549454,408.659345,91.82264,1,0
0,0,15,15,14,18,32,58,47,105,0.000333,0.175,14,7350,408.333333,525,128.361619,2,0
0,0,14,14,14,18,32,56,45,101,0.000333,0.168333,14,7070,392.777778,505,128.361619,2,0
0,0,18,18,14,21,35,80,64,144,0.000333,0.246206,21,15510.95184,861.719547,738.616754,145.541635,5,0
0,0,9,9,10,13,23,28,36,64,0.000333,0.096503,10,2895.079652,160.837758,289.507965,81.324997,1,0
0,0,14,14,14,17,31,49,43,92,0.000333,0.151929,14,6381.004848,354.500269,455.786061,122.789837,2,0
0,0,13,13,14,17,31,47,41,88,0.000333,0.145323,14,6103.569854,339.087214,435.969275,122.789837,2,0
0,0,11,11,14,17,31,52,39,91,0.000333,0.150277,14,6311.646099,350.647006,450.831864,122.789837,5,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,5,5,10,8,18,16,12,28,0.000333,0.038919,5,583.7895,32.43275,116.7579,57.219281,1,0
0,0,11,11,10,15,25,40,37,77,0.000333,0.119192,10,3575.769266,198.653848,357.576927,91.82264,1,0
0,0,12,12,11,17,28,45,41,86,0.000333,0.137811,10,4134.325233,229.684735,413.432523,107.540616,1,0
0,0,13,13,14,18,32,53,46,99,0.000333,0.165,14,6930,385,495,128.361619,2,0
0,0,12,12,18,22,40,54,39,93,0.000333,0.16498,9,4454.453815,247.469656,494.939313,173.166146,5,0
0,0,13,13,18,23,41,55,41,96,0.000333,0.171442,9,4628.924932,257.162496,514.324992,179.100575,5,0
0,0,13,13,18,23,41,57,41,98,0.000333,0.175013,9,4725.360868,262.520048,525.040096,179.100575,5,0
0,0,14,14,18,24,42,58,43,101,0.000333,0.181541,9,4901.616537,272.31203,544.62406,185.09775,5,0
0,0,3,3,11,13,24,17,14,31,0.000333,0.047378,5,710.669188,39.481622,142.133838,86.159464,1,0
0,0,3,3,11,12,23,16,13,29,0.000333,0.043728,5,655.916484,36.439805,131.183297,81.073298,1,0
0,0,11,11,12,15,27,42,35,77,0.000333,0.122042,12,4393.516052,244.084225,366.126338,101.622909,1,0
0,0,13,13,19,21,40,58,39,97,0.000333,0.172076,9,4646.043227,258.113513,516.227025,172.949289,6,0
0,0,14,14,19,22,41,59,41,100,0.000333,0.178585,9,4821.796804,267.8776,535.7552,178.818118,6,0
0,0,13,13,18,22,40,58,40,98,0.000333,0.17385,9,4693.94058,260.774477,521.548953,173.166146,6,0
0,0,14,14,18,23,41,59,42,101,0.000333,0.180371,9,4870.014772,270.556376,541.112752,179.100575,6,0
0,0,13,13,18,22,40,58,40,98,0.000333,0.17385,9,4693.94058,260.774477,521.548953,173.166146,6,0
0,0,14,14,18,23,41,59,42,101,0.000333,0.180371,9,4870.014772,270.556376,541.112752,179.100575,6,0
0,0,23,23,19,24,43,103,65,168,0.000333,0.303871,18,16409.02462,911.612479,911.612479,190.749723,9,0
0,0,23,23,19,24,43,103,65,168,0.000333,0.303871,18,16409.02462,911.612479,911.612479,190.749723,9,0
0,0,24,24,19,25,44,104,67,171,0.000333,0.311188,18,16804.13052,933.562807,933.562807,196.807027,9,0
0,0,24,24,19,25,44,104,67,171,0.000333,0.311188,18,16804.13052,933.562807,933.562807,196.807027,9,0
0,0,15,15,19,23,42,62,42,104,0.000333,0.186934,9,5047.209108,280.400506,560.801012,184.752548,6,0
0,0,16,16,19,24,43,63,44,107,0.000333,0.193537,9,5225.492959,290.305164,580.610329,190.749723,6,0
0,0,15,15,19,23,42,62,42,104,0.000333,0.186934,9,5047.209108,280.400506,560.801012,184.752548,6,0
0,0,16,16,19,24,43,63,44,107,0.000333,0.193537,9,5225.492959,290.305164,580.610329,190.749723,6,0
